,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
0,38.926082590864155,77.31563539928445,85.8770646057103,85.15769455266411,158.32126442352612,140.43906022375532,135.3471525470179,93.75399511169012,43.74080671988265,86.44093793871082,59.754348829733054,76.63427453352116,64.28859797398633,81.40250240202526,100.94522069413142,142.09896059472194,180.30415814932655,159.10981233348008,162.83524275381797,109.37311508938082,60.90086159540958,47.74423454014609,61.199485188083685,93.5010862196489
1,116.20069896181941,80.7398238817475,75.61440677216555,37.62074808189216,123.65355810853475,143.3411881812352,126.62367788940614,128.45977811813543,38.65933675729892,32.00548018224411,21.943765344417596,27.981228973287877,34.02119691513214,90.20986828954584,141.575239319864,123.44582526234959,130.7088060401262,166.80363042203044,137.7500406154828,109.45474465201951,107.58820161092872,101.40385515312003,118.10372930366162,114.45001886475782
2,-37.30641743531754,-9.86183849826,22.47147138632412,45.90162250036282,91.54789866651005,141.3924384096136,175.20859941110223,171.3058752323312,133.97651019295466,79.41509922622998,43.581300402393715,53.117632442321806,22.447018838765466,26.788283168269146,61.608296973901986,175.70674024874933,181.39158724920543,191.29739054524754,176.89950893346932,126.3070041847196,76.8482898427822,108.94710785764997,116.38536940690253,139.7671485941121
3,23.420905058797445,3.612354901691411,14.769432995391625,17.516523378548435,39.0991476127186,69.06947257924827,39.55463236210622,8.583764670866685,-15.73107683313303,1.674517767440328,14.842841908886651,50.778352339653296,55.10209919083798,88.41739075682933,54.10419136694443,54.269503202264325,112.59243551964732,114.64112332361483,133.1210236197371,117.46755800683705,67.91664497463057,36.29688150840647,76.03909982999502,55.03513934286022
4,98.09070879611724,91.7708431473601,49.98431137804394,69.23200767192348,107.89512104099398,112.72754404463382,137.2516264931809,129.270599731869,136.3014090055598,96.17084696337322,64.77922193890123,57.36016442409658,33.63274941161246,79.9415345665204,95.8760272436974,104.64126726229414,131.19328143691027,168.99068573195274,184.83692723438304,135.33910066288053,116.57868415343671,201.63833020632023,205.9256127783505,167.3854841247542
5,59.01594906017228,62.96121292990031,79.60604130060926,77.01298304874422,89.61642963725039,103.53110993531735,121.48784898564135,69.88428892628929,13.020800945383357,7.442277884939308,55.528211000206795,26.5767288553113,40.7216297527162,43.10590975912488,76.58454030524068,136.71541602172127,152.8850880311904,150.29638735816692,133.3429417756133,113.2482518240122,84.67308456299706,50.85220557238846,51.433907234271096,27.93580981600477
6,96.08784555871115,66.92162153322275,57.77979869956754,63.371126956832086,115.1215993188174,109.37099472392379,100.91258250916064,80.96861219670464,80.8559879863884,86.41811333375287,33.279106501324264,63.17518232400704,40.501510085645485,5.223055217208362,-16.791248243270815,10.020145355888829,41.69213978838124,101.26681818784728,114.93102726119778,78.08640873872558,96.68150802001048,101.76529574545033,68.29058008739433,91.72919076776584
7,-1.5166865652350197,-24.332851630732975,4.2262647630293415,0.6138271060567888,62.358921971490965,105.97470830870326,166.5602378251376,157.57370310055296,151.5275905605305,128.01886369835898,111.59114173052538,72.44176014629417,50.42490847303538,43.03383699508775,75.70201072462994,59.776827073150464,78.81607754183247,109.51278150585215,99.5450299460491,86.57361028304291,79.53347944815688,75.19488408173757,53.34596558060823,126.21738511915834
8,71.76047467607063,71.47553712113472,74.2127493395455,59.85969507056463,116.7076113423579,117.21512255491302,148.89834500219237,138.19185013715816,129.5931646776444,124.03726893499025,96.3221266434212,108.7709204358461,135.7855416543936,173.812258775533,173.21682660069945,149.1990764863563,178.79355320306792,181.60719438948902,205.37349516329698,143.26431966129013,127.96300431705893,117.39278042835174,148.95690405139607,160.06718298920578
9,104.03232146744838,95.02339842667367,87.82613390885429,71.46358453951306,78.87711779167549,66.99116869621703,118.89724666503989,114.43161908800592,55.452088689622435,51.955529219073654,47.52558767256633,14.115982040108982,37.265610893137485,54.50516476424898,69.14982023120442,45.44819441456817,73.56422320744164,79.84110682377286,76.06270505849054,77.59801927525905,89.94979720020194,82.17466530446593,51.933171845193826,78.5888160176893
