,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
374,95.78702753846042,107.1116139521371,127.57040106272387,121.06168089083944,107.8304521840166,143.16351336469708,159.97810346545594,172.28159999865292,150.7127169531364,130.48974797473227,84.10173454418438,81.94815213376266,74.03830902068087,100.10398949851869,102.00331627701163,117.45712333217948,183.85807662107337,196.2939551768704,157.00346142619867,131.39071265015266,132.6601435908349,102.68872632533144,118.472673581368,115.29076570536172
442,77.97258477789819,87.94491492283359,95.50739648749312,94.24620883245056,79.69494280826916,123.64599438813391,127.05694979248965,110.8294101265584,110.44411869995652,53.53201520924896,47.00693421510707,27.93121445389542,15.228818916908246,35.84452092319434,44.42344028688178,63.49028522597931,110.07795777964547,129.7562291626882,98.62836205716472,73.2783414885287,71.23150250439821,35.0216037416197,57.42796771438234,23.81784741668105
454,61.66383416637298,70.1291630705075,78.31007207148144,62.760784567513454,94.02261774916002,110.2048026063939,120.16006573964168,115.54278566793542,82.22913677767829,112.73729819256178,99.95514008830084,90.80169922080664,51.868931798628914,72.08964314306881,96.61892846163316,105.79127009269322,113.10439888165617,136.60521429897915,113.5793122611813,86.03494717087165,87.67602495133775,65.80353323346785,63.791807573381696,31.03646175454662
942,71.33784169171366,20.094979641147383,29.3459572318633,50.4007324893513,83.08331353720357,99.5172485820178,117.0239726775754,144.38099377909828,96.745856393709,72.4640907963368,43.66338606285504,61.198034568068366,61.37648491583419,103.0429950033375,132.8656177832263,142.9741322421275,156.94344301419306,186.2275814502784,169.15964177563887,162.5284964061131,136.40375616461736,123.04954636811746,105.52260211034348,93.2477019389517
208,21.014598982974512,12.569362292041063,30.200913891288295,32.66956272581047,60.16684383552243,101.46257320645968,125.70924562435384,114.08272186787008,82.63499892128877,47.90335336396192,49.25370406165293,29.73698543871313,12.117417350427743,20.28116603174726,59.08878000853285,53.45906520398188,94.40436956032308,113.17642930870694,116.70504901149032,105.9242881951916,97.4746480355925,81.8194568580522,41.69485696419474,50.05451175037816
897,90.81444349676946,72.31222652049937,69.0681548763601,70.7733987356039,100.14829111112186,127.23971524303444,136.0591237465659,119.87453673066436,84.52558485654289,83.8613972372496,67.46944229504653,57.44771073342064,57.46958988355822,78.53400462662448,97.11685253081596,116.4015412991776,146.48094701469176,156.49941084829962,132.89028605271696,98.16930118364196,97.9417950229007,90.77748721894972,73.8829325830542,106.81305653945412
294,73.355366305283,52.148086497171576,36.80976808804852,46.63273498727997,83.83091901653962,81.62881104928265,117.5511287341031,66.2190481269445,37.723857611767,21.684210621495023,-10.530177420661644,23.362640712959973,4.958940445874731,-3.906894291748429,6.153845180463122,30.319457026592687,56.89982990757952,49.6705077340344,79.79401423958491,63.94085721580669,78.12663862472951,64.66085852993922,47.3762300308567,36.77591200565231
20,13.867372186646024,10.127689958025243,2.210143473201029,34.29177834773318,18.274539475942376,58.7562535053678,63.03919295346632,45.17232205658582,11.879319132688792,-28.481854780793213,-19.93645388242008,-17.67726383461411,-11.244355160702696,28.21725111459808,29.41374654464556,65.7138689923854,113.35168986759572,137.72681482851982,108.98964785597056,86.28061098568371,75.35530922453705,44.64034445525535,64.32356322535283,82.40428088555618
915,26.23201677203401,22.52849549036861,4.357459913565982,9.74487246904495,59.79671373707726,100.22815972809845,99.59911336473264,74.68705807011844,78.83120323672115,78.09457737888533,88.76298481931619,67.80646238673519,64.78736756470357,70.09753516195967,78.83323483764407,104.62560766918344,131.31438429929744,141.86881921262756,105.86906790379967,100.819095375834,89.44450107662297,65.56436908122379,71.82976462585381,92.88047390773949
39,49.05669031458767,58.117134300001005,52.79665328587653,23.0394900635275,61.12024563501835,87.0999258829437,60.53893382007966,72.58480692593008,35.85901648256736,12.848185300135569,19.31854676057948,35.62100704050811,54.91416812050794,46.3115144529796,45.76738903915986,101.4130601121078,136.17960891670015,150.36264144426798,133.76591868019858,110.69310807432736,135.92824310383932,105.60710351504709,93.76381752505796,74.6746096380056
