,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
739,13.717819795398878,-10.200501397426294,12.359925185960607,0.180700115895938,-15.697066012072714,45.06552552483127,13.961666430110943,-0.641474260980587,-12.035716439532989,-47.428851306469845,-63.68511886242189,-70.42500011482288,-54.76600204310234,-37.02213591886175,-8.852856232964609,34.47381525775618,54.47822819389776,72.72791364072832,72.50194465018734,66.50740120220797,75.87441331176552,87.07009348093337,73.21396143722129,67.97190404496048
550,19.595254667759395,1.45474784015531,48.913389638285786,43.341720439566586,24.71656576181613,43.97552987418951,62.96856652260834,46.03075551599134,38.8585184183704,8.165574683841971,20.5219124725864,2.381338842623869,-8.785596437255151,-8.50876828819393,37.730126888528375,65.66238921169702,71.47241781786717,82.62770485554728,84.30928364672444,63.436600239177096,58.77400495645241,50.83152255453357,36.30145124346677,32.7697507729068
614,31.61033986012163,34.67380664557382,29.4498080450898,53.74140003824716,85.47481440159726,99.80369524807104,96.9154649075642,81.93268309521854,81.88323998030397,72.81700546589289,36.36005789380256,15.123595581274053,-3.233265202668875,-13.653950392786538,37.6912055797868,78.76104173246713,121.18015222699938,126.43832256262526,99.48336991858142,72.99832330632663,72.71884076038245,70.97932074544227,34.14781840778273,33.93162499253086
524,-18.15147267940992,-18.691122821649305,-18.55565859651208,-20.91436735077523,-12.874630951960942,15.475143799155449,12.71077550780548,-1.6795512626939768,-18.75765331218223,-27.57893082074834,-21.20938851871868,-2.249312667769434,-13.265853055977937,-24.467051403469117,-2.617420094908983,46.81253935124148,73.91203594966011,76.06111811977709,76.28920172124715,68.14268293134221,73.00015688587318,54.544091957980434,22.896948184077168,26.236722358022124
228,45.27745595254201,58.23354999065808,20.444283030803604,48.49993442752956,5.890592205194345,40.75940705262944,59.61811341116889,44.4540424603058,20.51903233780001,-22.42177391043544,-31.38502787201378,-49.08778789182345,-30.388929327805965,-21.475110120848203,25.861053795018474,44.744696363040944,51.13139223590439,85.69195699899767,70.058990413851,35.76309264661796,76.59985024359656,73.44803194126395,62.7090961136196,51.61690847256021
31,-6.011430751862694,-8.11863213994155,-8.195340346515357,-7.035453877581844,-41.321102507866726,-8.273983109039207,5.820230432283424,-1.207931803877699,-38.58347802401171,-30.95353190443678,-71.50575074072097,-70.30437427858615,-53.59523967010726,-48.82339538297437,-2.051153981074176,17.81125851797735,34.246664897139944,15.729432950508963,30.56352017382744,27.384387614769054,23.655058333028254,26.9542669751867,12.443678893873964,13.453469062122052
824,11.317686625750657,9.119364935669054,-1.146982727305616,8.444618151345242,11.721515334097637,33.720379558176774,39.989512829220885,32.76235481967049,25.97705556940847,-12.205788644657243,-7.200680315117662,-10.078659670202724,15.904575617246074,-8.980869408266898,56.44918176349131,87.778200104615,110.035704383926,129.4114694199532,132.43952802137744,111.04435753837724,92.2449123489269,105.47754870124488,75.59778643833181,82.81252506623136
180,9.366135279143148,2.318220675243232,15.836757472642486,11.696764782826568,27.12906446790212,75.62378971267137,105.66858646750757,107.18477659057363,84.8322468045355,54.42861070934785,23.75203050248565,8.577382560693366,-10.769644785062631,30.715704500975068,57.82919913031304,76.84016503217975,126.13280381170856,146.84332427564948,139.6225016647508,116.78552612884282,86.49087883432645,112.16024652510724,94.95896688069423,57.43748678865204
455,13.601865338703934,12.410000999463616,15.401887422199684,-2.391841329664622,-3.7372631694499248,32.652618111807094,48.18883683468882,38.75169780616719,34.356089883089936,-7.663947452338421,-49.582301977075225,-56.22138873927042,-50.54453656325444,-59.06167105660454,-12.19042021228973,-5.097522236768576,26.547896116011763,15.368330181953894,12.258398944348684,7.86531198294324,32.68600184877974,6.56460363014574,6.049712917486104,2.877935075125301
974,31.397866568574827,22.50608849603879,10.172234424873976,19.15837680925205,10.42140761962348,58.29546495286677,55.70783510376406,46.40536821796459,30.78759665246354,73.11498184735409,40.61292638152723,-0.5062821425981703,14.618830278589831,-3.954303557096459,26.281744378848806,68.60320638779763,67.66941921031159,86.0272901855225,60.402182058143566,50.76590144741688,25.960412842136734,-0.3480608465368178,-8.987965913272213,-11.058377542731016
