,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24
0,117.89039490412424,144.10135212458516,118.75021985380305,111.1847225462683,121.5050651400924,192.22288777336468,105.35032121310334,111.32743473850108,106.82888991285607,35.860206545761415,62.40604558753283,13.467349688056338,53.62584268469068,87.5779385320694,69.09703750638958,127.36019737384109,103.16287820906629,140.77646186914566,114.64069928519405,92.6250532415229,78.69418485254275,100.54339723700753,65.34667033655224,85.5141712712657
1,128.1968298764727,143.53299779464538,161.82253109461837,129.65958027723178,134.95352392097254,245.1865797964463,187.33629753935688,164.9285792969572,53.75852998128943,30.089732296075724,17.883634733197482,26.464685838265346,23.584950574652346,54.495948920675495,71.79133992646422,126.60748682470368,145.87860866557995,156.28479430692835,156.56831315449833,96.49692851998937,100.1355130563561,97.02493566208736,36.819875118557775,68.98332864019838
2,57.978215701724295,82.16159437651265,70.9824935400739,38.936050426024714,109.83351239548642,181.00184830186623,130.0740955349638,149.2987891255725,127.21652239901985,82.72106262700459,65.72674448217028,49.19864298339783,68.04119225790878,96.97834360099259,79.08844844260982,95.09113406546832,111.3761882120842,119.85658161855613,148.38182004029625,98.86478126060656,116.30902744340747,285.56666632927863,200.09279507716417,168.7444672089735
3,77.90797850079738,145.4794119612088,156.33601135904433,102.84705287763384,69.85159562968352,133.50287800133293,70.65741269067297,112.65909772861113,111.02917797367358,73.35536026493679,60.36824262308362,86.71310041682436,141.5486270971258,140.16116650233667,149.44234048155442,169.81622520378522,157.4920281339011,201.63276841276675,220.49015459386175,189.06765278763228,225.56504647545876,189.1654976486598,185.80262552360495,212.8173432268201
4,142.5468212794708,116.61483663756474,117.24688730481294,163.2679130207244,161.51456650091683,199.71845224008732,162.22469669486912,137.94538338689475,127.81867065514462,105.59901956234063,82.99321068999608,17.15765340108313,35.24511620792963,56.05740256240792,47.23698803396348,94.16003692680371,135.02778552033163,148.4662497492365,123.61013765673425,113.79216567403012,100.08209160723817,131.94054621246823,40.31643115177451,49.78103167225362
5,62.37398588460612,79.45004413485503,90.82495747466008,135.8456680512337,114.67922165046484,172.98858256517363,125.07812518915846,118.25406563785762,114.38585917085432,45.329854864662494,37.87560751822584,45.47434186157852,68.63647267878973,104.99355803912096,147.52852195667694,157.64509027481284,129.0821616859085,94.12778629938637,99.64621880338602,80.66907083229658,127.6584453425173,101.53394214754698,118.86061321482728,108.57772478133643
6,78.8081448903499,98.74637138712855,113.73418401065004,97.03501822159286,133.53698966520557,198.21084105518963,116.78082450657479,39.0117739471372,98.78477514322543,93.84701801793919,75.98251842178449,56.23306667691769,18.88003040329459,52.268135253311755,66.59017983929992,133.37476467785012,195.72715949967412,174.36944132324194,200.22891001396437,160.01797012972023,145.75605656581638,134.8368994291946,92.85430703009888,82.8076299471307
7,86.15427318069744,72.06242782530023,104.34160578808296,107.33309359546102,128.72653797223617,166.89098660979073,119.50034778746507,95.66427197275564,110.22812507997624,32.99924287098214,48.92849499725392,45.83243721968988,78.219204849758,97.56773503688423,140.3696442113296,130.05130145337387,149.0300177039268,162.32742226003916,113.00769813728539,101.36636187282099,106.91171308685557,92.45430914077693,114.55770994248599,102.98510517614358
8,106.5912895910098,124.13298124791007,107.9072332141108,58.24619749112481,69.40255378435748,171.5621761663496,101.464243652254,112.66925056555019,72.79829004612765,54.11074721064385,71.58556486173511,57.111711673832126,54.664475555381664,82.40715442907143,65.36468520071848,125.21238736313077,107.98830117609555,161.006345552525,188.97296860851543,128.62313705438586,153.3393391990858,175.88250159640796,124.74986317179416,139.37727688891212
9,89.97788202636495,116.64762651283824,120.24695936923209,93.34505300196682,104.90202112276896,140.62802181571365,87.70244286102339,57.017692446272854,50.39699672498036,28.506039260811285,20.566366032134297,-1.8304087848646233,7.537334040599561,15.023890993478545,67.36806176030564,134.00478841841058,152.78690165611476,176.50401035606782,193.78299103651793,168.29394993146502,146.28757990162535,95.16442756933115,126.51841448947259,81.3463490078104
